Gene name	Gene type
Lncenc1	lincRNA
Gm35533	lincRNA
Gm47627	TEC
A930024E05Rik	antisense
Pcdh15	protein_coding
Rps23-ps2	processed_pseudogene
Gm8689	unprocessed_pseudogene
Cmtr2	protein_coding
Rps23rg1	protein_coding
Sbds	protein_coding
Olfr596	protein_coding
Gm2379	lincRNA
Gm5843	unprocessed_pseudogene
Pth2	protein_coding
Gm13009	processed_pseudogene
Gm9602	protein_coding
Rpl7a	protein_coding
4933431C10Rik	TEC
Gm45841	TEC
Gm29498	lincRNA
Napa	protein_coding
1700092C02Rik	lincRNA
Naprt	protein_coding
Gm36782	lincRNA
Hk1os	antisense
Sh2d5	protein_coding
4933431K23Rik	processed_transcript
Gm50229	lincRNA
Gm18993	processed_pseudogene
Olfr1464-ps1	polymorphic_pseudogene
Sema3d	protein_coding
Hk1	protein_coding
Rab10	protein_coding
Gm45714	TEC
Stk36	protein_coding
Ednra	protein_coding
Rnf112	protein_coding
Syt13	protein_coding
Hap1	protein_coding
Gm42843	TEC
4933417G07Rik	transcribed_processed_pseudogene
Zfp956	protein_coding
Gm49232	processed_pseudogene
Gm43376	antisense
Gm43943	processed_pseudogene
Gm42841	TEC
Gm42840	TEC
Rab10os	antisense
4930471E19Rik	lincRNA
Gm17178	antisense
Gm19144	processed_pseudogene
Zswim9	protein_coding
Gm38289	TEC
C030013C21Rik	sense_intronic
Gm37505	TEC
Gm19221	processed_pseudogene
4930512B01Rik	processed_transcript
Myo1d	protein_coding
Gm18728	unprocessed_pseudogene
Zfp120	protein_coding
Gm12143	processed_pseudogene
Gm19261	antisense
Gm10743	TEC
Gm6316	processed_pseudogene
Ms4a6b	protein_coding
Gm15678	processed_pseudogene
Cdkl1	protein_coding
Gm12108	lincRNA
Gm20731	TEC
Gm17354	lincRNA
Gm9476	unprocessed_pseudogene
Cc2d1b	protein_coding
Tns3	protein_coding
Olfr964-ps1	polymorphic_pseudogene
Gm21155	unprocessed_pseudogene
Zbtb5	protein_coding
Kif17	protein_coding
Zfp783	transcribed_unprocessed_pseudogene
Gm21163	unprocessed_pseudogene
Senp7	protein_coding
Gm28122	unprocessed_pseudogene
Crisp2	protein_coding
Gm28121	unprocessed_pseudogene
Gm28978	unprocessed_pseudogene
Pm20d2	protein_coding
Cd24a	protein_coding
Slc25a45	protein_coding
Psmd13	protein_coding
Gm3086	transcribed_processed_pseudogene
Gm4898	unprocessed_pseudogene
Gm4303	protein_coding
Olfr442-ps1	unprocessed_pseudogene
Gm4307	protein_coding
Sec61b	protein_coding
Map4k5	protein_coding
Gm4302	protein_coding
Gm28197	lincRNA
1700030L22Rik	antisense
Gm4301	protein_coding
Tcf3	protein_coding
Eef1d	protein_coding
1700060O08Rik	antisense
Gm47631	processed_transcript
Gm47630	processed_pseudogene
Gm47632	processed_pseudogene
Gm8723	unprocessed_pseudogene
Gm4310	unprocessed_pseudogene
Gm4305	protein_coding
Zfp772	protein_coding
Npas3	protein_coding
Gm4312	protein_coding
Gm4308	unprocessed_pseudogene
Gm47628	processed_pseudogene
Gm42909	TEC
Gm50048	antisense
1700055D18Rik	antisense
Gm8711	unprocessed_pseudogene
Gm8925	processed_pseudogene
Olfr441	protein_coding
Gm8701	unprocessed_pseudogene
Gm29839	lincRNA
Aqp4	protein_coding
Gm29495	unprocessed_pseudogene
Gm48034	processed_pseudogene
Gm38343	TEC
Gm28371	unprocessed_pseudogene
Gm29918	lincRNA
Gm36371	bidirectional_promoter_lncRNA
4930474M22Rik	antisense
Olfr1066	protein_coding
Gm12434	lincRNA
Fads3	protein_coding
Olfr440-ps1	unprocessed_pseudogene
Smoc2	protein_coding
Gm28595	lincRNA
Gm21249	unprocessed_pseudogene
Gm7502	processed_pseudogene
Gm38569	lincRNA
Nuak1	protein_coding
Gm28736	unprocessed_pseudogene
Gm37032	TEC
Olfr439-ps1	unprocessed_pseudogene
Gm4607	processed_pseudogene
Gm21840	unprocessed_pseudogene
Gm28735	lincRNA
Ripk2	protein_coding
Ythdc2	protein_coding
Sntn	protein_coding
Gm3896	antisense
Vmn2r29	protein_coding
Gm48716	antisense
Gm47962	bidirectional_promoter_lncRNA
Olfr1069-ps1	unprocessed_pseudogene
Gm12427	unprocessed_pseudogene
Rpl19-ps4	processed_pseudogene
Gm16001	lincRNA
Gm40	unprocessed_pseudogene
Rpl26-ps1	processed_pseudogene
Gm47926	lincRNA
F930017D23Rik	lincRNA
Gm45845	TEC
Gm3637	processed_pseudogene
Olfr748	protein_coding
Btbd1	protein_coding
Gm281	protein_coding
Ddx4	protein_coding
Gm18190	transcribed_unprocessed_pseudogene
C030037D09Rik	lincRNA
Fasl	protein_coding
Mrpl44	protein_coding
Gm34481	lincRNA
Gm47927	lincRNA
Gm29436	lincRNA
Gm16399	processed_pseudogene
Car1	protein_coding
Gm20819	unprocessed_pseudogene
Rasgef1c	protein_coding
Gm45844	protein_coding
Sult2a7	protein_coding
Ccdc155	protein_coding
Gm20394	processed_transcript
Styx	protein_coding
Olfr1465	protein_coding
Gm10555	TEC
Gm50231	processed_pseudogene
Gm29437	unprocessed_pseudogene
Gm28587	lincRNA
Gm4853	processed_pseudogene
Gm12428	processed_pseudogene
Olfr1466	protein_coding
3110040N11Rik	protein_coding
Tas2r130	protein_coding
Cog6	protein_coding
Olfr749	protein_coding
1700044K03Rik	lincRNA
Gm7962	processed_pseudogene
Olfr149	protein_coding
Gm43389	TEC
Gm44551	processed_pseudogene
Gm12431	unprocessed_pseudogene
Gm3724	processed_pseudogene
Nmt2	protein_coding
Tas2r107	protein_coding
Gm37357	TEC
Klhl7	protein_coding
Olfr1467	protein_coding
Gm12433	processed_pseudogene
Gm37073	lincRNA
Gm12432	processed_pseudogene
Gm4833	processed_pseudogene
Nkx1-1	protein_coding
Olfr520	protein_coding
Gm35031	lincRNA
Gm12159	lincRNA
Hsd3b1	protein_coding
Olfr1468-ps1	polymorphic_pseudogene
Tas2r106	protein_coding
Gm20147	processed_pseudogene
Gm42580	processed_pseudogene
Mettl24	protein_coding
Gm5500	processed_pseudogene
Gm35232	processed_pseudogene
Erich4	protein_coding
Gm5819	processed_pseudogene
Gm11865	processed_pseudogene
Tmem222	protein_coding
Gm11493	lincRNA
A530072M11Rik	processed_transcript
Gm12109	processed_pseudogene
C430039J01Rik	TEC
Gm15034	processed_pseudogene
Gm45033	TEC
Dpp3	protein_coding
AW554918	protein_coding
Mfsd4b4	protein_coding
Gm44777	antisense
Enox2	protein_coding
Uqcrfs1	protein_coding
Gm10481	processed_pseudogene
Gm29895	lincRNA
Gm43851	lincRNA
Gm37148	TEC
Gm7523	processed_pseudogene
Resf1	protein_coding
Gm45016	antisense
Gm12160	lincRNA
Pik3c2a	protein_coding
Gm38087	TEC
Gm44849	processed_pseudogene
Gm21865	protein_coding
Gjb3	protein_coding
Gm37312	TEC
1700030O20Rik	lincRNA
Gm12161	processed_pseudogene
Olfr1469	protein_coding
Prr7	protein_coding
4930579P08Rik	lincRNA
Gm7785	processed_pseudogene
A830082N09Rik	processed_transcript
Nup210	protein_coding
Gm21173	protein_coding
Gm18526	processed_pseudogene
Gm6641	processed_pseudogene
Cyp2a21-ps	unprocessed_pseudogene
Cd59a	protein_coding
4930519D14Rik	lincRNA
Olfr237	protein_coding
Cyp2a22	protein_coding
Gm29433	lincRNA
Tlr1	protein_coding
Gm11930	processed_pseudogene
Gm29215	lincRNA
Cldnd2	protein_coding
Gm28123	unprocessed_pseudogene
Gm43657	lincRNA
Macrod2os1	antisense
Srsf12	protein_coding
Fzd8	protein_coding
Olfr437	protein_coding
Agk	protein_coding
Scamp1	protein_coding
Zcchc9-ps	processed_pseudogene
Macrod2	protein_coding
Ms4a4d	protein_coding
Gm10108	processed_pseudogene
Gm37355	TEC
Gm21801	lincRNA
Api5-ps	processed_pseudogene
Gm12162	lincRNA
Gm28120	processed_pseudogene
Gm11864	processed_pseudogene
Gm43110	processed_pseudogene
Olfr1470-ps1	unprocessed_pseudogene
Gm13323	processed_pseudogene
Gjd4	protein_coding
Serac1	protein_coding
H2al2a	protein_coding
Gm12164	processed_pseudogene
Gm12163	processed_pseudogene
F630206G17Rik	processed_transcript
Gm43772	transcribed_processed_pseudogene
Gm26725	antisense
Gm11861	lincRNA
Gm29313	lincRNA
Gm28850	lincRNA
Nr4a3	protein_coding
Rbm22	protein_coding
Gm43323	TEC
1700126H18Rik	antisense
Olfr1471	protein_coding
Gm13329	processed_pseudogene
Gm16558	processed_pseudogene
Dguok	protein_coding
Gm50053	processed_pseudogene
Gm11862	processed_pseudogene
Gm21180	unprocessed_pseudogene
Fhod3	protein_coding
Rbm47	protein_coding
Gm20859	unprocessed_pseudogene
Gm21914	lincRNA
Rnf151	protein_coding
Gnpnat1	protein_coding
Gm11848	processed_pseudogene
Pnrc1	protein_coding
Gm11850	processed_pseudogene
Dtwd2	protein_coding
Gm11849	processed_pseudogene
Gm50364	protein_coding
Tas2r104	protein_coding
Gm19182	processed_pseudogene
Ier3ip1	protein_coding
Tas2r105	protein_coding
Gm15542	processed_pseudogene
Zfp444	protein_coding
Gm6272	processed_pseudogene
Gm28856	lincRNA
Rhoay-ps3	processed_pseudogene
A930018P22Rik	protein_coding
Tmem130	protein_coding
Gm44165	TEC
Tarm1	protein_coding
Hdhd2	protein_coding
Ddx1	protein_coding
Gm28977	lincRNA
Snhg9	antisense
Obox4-ps1	unprocessed_pseudogene
Gm28407	lincRNA
Rps2	protein_coding
Gm44658	lincRNA
Obox4-ps2	unprocessed_pseudogene
Kif2a	protein_coding
Olfr13	protein_coding
Gm7706	lincRNA
Timm50	protein_coding
Asxl3	protein_coding
Gm45271	lincRNA
Rpp38	protein_coding
Tpm2	protein_coding
Gm49682	processed_pseudogene
Gm10212	unprocessed_pseudogene
Gm18723	processed_pseudogene
Mustn1	protein_coding
Gm18442	processed_pseudogene
4921513I03Rik	lincRNA
Fads2	protein_coding
Gm26928	processed_pseudogene
Gm50123	processed_pseudogene
Gm31706	lincRNA
Gm6663	processed_pseudogene
AC240460.1	unprocessed_pseudogene
Fcamr	protein_coding
Gm48202	lincRNA
Dmac2	protein_coding
Tgs1	protein_coding
Gm47012	processed_pseudogene
Gm7242	processed_pseudogene
Steap3	protein_coding
Olfr1472	protein_coding
Zscan21	protein_coding
Eif5b	protein_coding
Gm47013	lincRNA
Gm47020	lincRNA
Vma21-ps	processed_pseudogene
Gm16283	processed_transcript
Gm33340	lincRNA
Atxn7	protein_coding
Olfr1473-ps1	unprocessed_pseudogene
1700065O20Rik	lincRNA
Flrt3	protein_coding
Toporsl	protein_coding
Gm21287	unprocessed_pseudogene
Slc25a31	protein_coding
Gm34611	lincRNA
4930547M16Rik	bidirectional_promoter_lncRNA
Pdik1l	protein_coding
Olfr1474	protein_coding
Gm12367	processed_transcript
Olfr436-ps1	unprocessed_pseudogene
Gm38275	TEC
Gm47030	lincRNA
Gm47036	processed_pseudogene
Gm8911	processed_pseudogene
Gm12366	processed_pseudogene
Gm44921	processed_pseudogene
Gm44920	lincRNA
Olfr1475	protein_coding
C9orf72	protein_coding
Macrod2os2	antisense
Olfr435	protein_coding
Gm50307	processed_pseudogene
Calr-ps	processed_pseudogene
Fau-ps1	processed_pseudogene
Gm47832	processed_pseudogene
Gjb4	protein_coding
Acbd7	protein_coding
Cyp2a12	protein_coding
Gm21827	processed_pseudogene
Gm45148	sense_intronic
Hao2	protein_coding
Gm40634	lincRNA
Gm11851	lincRNA
Gm15848	antisense
Gm34662	lincRNA
Gm28617	lincRNA
Gm19563	processed_pseudogene
1700027J07Rik	lincRNA
Gm4839	processed_pseudogene
Gm34809	lincRNA
Gm28618	processed_pseudogene
Gm35818	lincRNA
Usp18	protein_coding
Gm17090	antisense
Olfr434	protein_coding
Il9r	protein_coding
Gm9034	processed_pseudogene
Gm28619	lincRNA
4933404K13Rik	lincRNA
Scly	protein_coding
Sdr9c7	protein_coding
2210414B05Rik	lincRNA
Nudt7	protein_coding
Gm26520	lincRNA
Myoz3	protein_coding
Gm20793	unprocessed_pseudogene
Gm10165	lincRNA
B3gnt8	protein_coding
Gm6443	processed_pseudogene
Olfr1476-ps1	unprocessed_pseudogene
Oscar	protein_coding
Gm12482	processed_pseudogene
Olfr275	protein_coding
Bckdha	protein_coding
Egln3	protein_coding
Adgb	protein_coding
Gm46349	lincRNA
Gm4290	processed_pseudogene
Gm47056	processed_pseudogene
Gm10916	processed_pseudogene
Gm7370	processed_pseudogene
Tlr6	protein_coding
Ttc5	protein_coding
Gm50480	unprocessed_pseudogene
Gm29754	processed_pseudogene
Ltn1	protein_coding
Gm13330	antisense
Pramef25	protein_coding
A930004D18Rik	protein_coding
Olfr597	protein_coding
1700104L18Rik	lincRNA
Gm45738	sense_intronic
Zfp777	protein_coding
Gm47552	lincRNA
Gm3091	processed_pseudogene
Gm44148	lincRNA
Gm7550	lincRNA
Gm13101	protein_coding
Gm29141	unprocessed_pseudogene
Gm46328	lincRNA
Gm3269	protein_coding
Gm29314	unprocessed_pseudogene
Gm47553	processed_pseudogene
Synj2	protein_coding
Gm29310	unprocessed_pseudogene
Gm7557	processed_pseudogene
Gm37062	sense_intronic
Gm2979	processed_pseudogene
Gm10465	lincRNA
Slc27a3	protein_coding
Gm11934	processed_transcript
Gm49720	processed_pseudogene
Gm11100	protein_coding
Gm17814	processed_pseudogene
Gm19345	protein_coding
Fbxo41	protein_coding
Inpp1	protein_coding
Gm6218	processed_pseudogene
Rev1	protein_coding
Gm38551	lincRNA
Gm37789	TEC
Gm18447	processed_pseudogene
Id3	protein_coding
Gpatch1	protein_coding
Pramef17	protein_coding
Gm29140	processed_pseudogene
Atl1	protein_coding
Gm5260	processed_pseudogene
Ceacam16	protein_coding
Gm50124	processed_pseudogene
Gm29592	unprocessed_pseudogene
Olfr274-ps1	unprocessed_pseudogene
Ms4a6d	protein_coding
Farp2	protein_coding
Rps15a-ps6	processed_pseudogene
Gm11969	processed_pseudogene
Gm4781	unprocessed_pseudogene
Nudcd3	protein_coding
Olfr1477	protein_coding
Thoc7	protein_coding
Olah	protein_coding
Gm15910	antisense
Gm21258	protein_coding
Gm15961	antisense
Msrb3	protein_coding
Thbs2	protein_coding
Trim67	protein_coding
Olfr598	protein_coding
Olfr1478-ps1	unprocessed_pseudogene
Gm12065	lincRNA
Gm12066	lincRNA
4930478E11Rik	lincRNA
Olfr273	protein_coding
Gm43775	TEC
Spag5	protein_coding
Add1	protein_coding
Gm49036	processed_pseudogene
Slc22a29	protein_coding
Olfr1479-ps1	unprocessed_pseudogene
Gjb5	protein_coding
Abhd3	protein_coding
C1ql2	protein_coding
Tpgs2	protein_coding
Gm3188	processed_pseudogene
Vmp1	protein_coding
Gm47786	unprocessed_pseudogene
5730437C11Rik	lincRNA
Gm31848	unprocessed_pseudogene
Mfsd4b2	transcribed_unprocessed_pseudogene
Gm12440	lincRNA
Gm12947	processed_pseudogene
Gm45288	processed_pseudogene
Fam53a	protein_coding
Gm45574	processed_pseudogene
Gm37525	sense_intronic
Card11	protein_coding
Gosr1	protein_coding
2810429I04Rik	lincRNA
Gm29011	processed_pseudogene
Gm20644	sense_overlapping
Gm7604	processed_pseudogene
Gm7496	processed_pseudogene
Suco	protein_coding
Sav1	protein_coding
Neurod2	protein_coding
Gm29390	unprocessed_pseudogene
Ppp1r42	protein_coding
Gm18591	processed_pseudogene
Gm47855	lincRNA
Decr2	protein_coding
Olfr47	protein_coding
E2f6	protein_coding
Gm37250	TEC
Stk25	protein_coding
Gm34923	lincRNA
Gm47859	lincRNA
Gm18030	processed_pseudogene
Prrc2b	protein_coding
Gnpat	protein_coding
Ndufb10	protein_coding
Igkv12-46	IG_V_gene
Igkv5-45	IG_V_gene
Gm44731	antisense
Gm35392	lincRNA
Gm45678	processed_pseudogene
Arhgef5	protein_coding
Gm10466	lincRNA
Gm45677	TEC
Gm50228	lincRNA
4933430M04Rik	lincRNA
Gm46618	processed_pseudogene
Gm12068	lincRNA
Rwdd1	protein_coding
Igkv12-44	IG_V_gene
Gm15568	processed_pseudogene
Gm48326	processed_pseudogene
Sumo2	protein_coding
Gm47673	TEC
Gm12067	processed_pseudogene
Gm28993	lincRNA
Gm11478	processed_pseudogene
Gm29311	lincRNA
Gm13108	unprocessed_pseudogene
Gm41804	lincRNA
C130036L24Rik	processed_transcript
A630031M04Rik	lincRNA
Igkv5-43	IG_V_gene
Olfr599	protein_coding
Gm7105	processed_pseudogene
Gm21638	unprocessed_pseudogene
Gm8184	processed_pseudogene
Gm44659	lincRNA
Gm15905	processed_pseudogene
Myrfl	protein_coding
Skida1	protein_coding
Gm3222	processed_pseudogene
Gm15900	processed_pseudogene
Igkv12-42	IG_V_pseudogene
Olfr600	protein_coding
Egr4	protein_coding
Gm47949	processed_pseudogene
Rce1	protein_coding
Gm4875	processed_pseudogene
Tigd3	protein_coding
Igkv12-41	IG_V_gene
Gm12954	processed_pseudogene
Tyw1	protein_coding
Igkv5-40-1	IG_V_pseudogene
Gm12956	processed_pseudogene
1700112K13Rik	lincRNA
Gm12955	processed_pseudogene
Slc35a4	protein_coding
Igkv12-40	IG_V_pseudogene
Gm3278	protein_coding
Gm12957	processed_pseudogene
Gm29312	unprocessed_pseudogene
Igkv5-39	IG_V_gene
Gm29391	unprocessed_pseudogene
Gm3264	protein_coding
Gm43220	IG_V_pseudogene
Gm21720	unprocessed_pseudogene
Chst9	protein_coding
Gm29392	lincRNA
Gm48045	antisense
Igkv12-38	IG_V_gene
Pwp2	protein_coding
Gm29393	lincRNA
Gm50359	processed_pseudogene
Gm26650	processed_transcript
Gm36495	lincRNA
Gm45676	lincRNA
Gm28536	antisense
Gm35453	lincRNA
Gm45675	TEC
Gm45408	lincRNA
Gm8305	processed_pseudogene
Gm7128	processed_pseudogene
Tmem131l	protein_coding
Apbb3	protein_coding
Slc7a2	protein_coding
Zfpl1	protein_coding
Gm28734	unprocessed_pseudogene
Etfb	protein_coding
Zfp-ps	unprocessed_pseudogene
Gnpda1	protein_coding
Msln	protein_coding
Gm28232	unprocessed_pseudogene
Ranbp2-ps1	unprocessed_pseudogene
Obox4-ps3	unprocessed_pseudogene
Gm37899	TEC
Ndufa3	protein_coding
Gm28732	lincRNA
Vmn1r90	protein_coding
Gm28733	lincRNA
B830012L14Rik	lincRNA
Gm47623	TEC
Slc35f1	protein_coding
Kng1	protein_coding
Gm15818	antisense
Gm40377	TEC
Cct3-ps1	processed_pseudogene
Pla2g1b	protein_coding
Tcf24	protein_coding
Gm44253	TEC
Gm18116	processed_pseudogene
Anapc1	protein_coding
Dnajb9	protein_coding
Gm4263	transcribed_processed_pseudogene
E330040D14Rik	TEC
Mrpl55	protein_coding
Gm32089	lincRNA
Nlrp5-ps	transcribed_unprocessed_pseudogene
Gm5668	processed_pseudogene
Gm48102	lincRNA
Dkkl1	protein_coding
Gm44636	TEC
CK137956	protein_coding
Gm47621	TEC
Gm47624	TEC
Gm47622	sense_intronic
Il15ra	protein_coding
1810059C17Rik	processed_transcript
Gtf3c4	protein_coding
Gm13350	processed_pseudogene
Eif4e3	protein_coding
Fbxo43	protein_coding
Olfr1480	protein_coding
Tfpt	protein_coding
Mllt10	protein_coding
Gm14538	processed_pseudogene
Slc6a13	protein_coding
Kcnt1	protein_coding
Gm12441	processed_pseudogene
Olfr272	protein_coding
Snx19	protein_coding
Gm15881	processed_pseudogene
Gm45633	TEC
Galntl6	protein_coding
Chmp6	protein_coding
Gm43606	TEC
Gm16163	processed_transcript
Gm38031	TEC
Gm20705	sense_intronic
Gm15699	antisense
Gm42616	TEC
Gm44104	TEC
2810004N23Rik	protein_coding
Cdh20	protein_coding
Gm42617	TEC
Cdc40	protein_coding
B3gnt5	protein_coding
Clic3	protein_coding
Gm43175	TEC
Gm15782	processed_pseudogene
Gm13882	processed_pseudogene
Gm13883	antisense
Gm43174	TEC
9030204H09Rik	antisense
Gm15784	processed_pseudogene
Gm43177	lincRNA
Gm15786	processed_pseudogene
Vsig10l	protein_coding
Ttll11	protein_coding
Gm43176	TEC
Car3	protein_coding
Gm21294	protein_coding
Foxj3	protein_coding
Eloc	protein_coding
D430041D05Rik	protein_coding
2310033P09Rik	protein_coding
Dimt1	protein_coding
Gm48096	processed_pseudogene
Zfp523	protein_coding
Gm48628	unprocessed_pseudogene
Gm28672	lincRNA
4930463O16Rik	lincRNA
Gm32526	processed_pseudogene
Gm12665	lincRNA
Olfr1070-ps1	unprocessed_pseudogene
Gm21838	unprocessed_pseudogene
1700092E16Rik	TEC
Gm28670	lincRNA
Gm18251	processed_pseudogene
4631405J19Rik	antisense
Olfr228	protein_coding
Gm28671	unprocessed_pseudogene
Gm28994	lincRNA
Gm12368	processed_pseudogene
Ceacam19	protein_coding
Olfr1073-ps1	unprocessed_pseudogene
Gm28673	lincRNA
E230014E18Rik	lincRNA
Gm36969	TEC
Gm12365	processed_pseudogene
Gm15783	processed_pseudogene
Gm40649	lincRNA
Gm47637	TEC
Olfr1073-ps1	unprocessed_pseudogene
Galp	protein_coding
Gm28374	protein_coding
Suclg1	protein_coding
Gm8096	processed_pseudogene
Gm45751	TEC
Nupl2	protein_coding
Vps51	protein_coding
1700008N11Rik	lincRNA
Etfbl	protein_coding
Gm45635	TEC
Gm36173	lincRNA
Gm45634	TEC
Prdm11	protein_coding
Rgn	protein_coding
BC030500	protein_coding
Ogfod2	protein_coding
Gm18035	processed_pseudogene
Ankar	protein_coding
Gm44660	TEC
Hscb	protein_coding
Gm20795	protein_coding
Aff4	protein_coding
Lyn	protein_coding
Gm12069	lincRNA
4933427E13Rik	lincRNA
Gm15882	antisense
Gm45636	TEC
Olfr521	protein_coding
Gm48938	processed_pseudogene
Gm44816	TEC
Mfsd2b	protein_coding
Ccnb1ip1	protein_coding
Gm44023	processed_pseudogene
Gm43627	TEC
Tas2r114	protein_coding
Fam114a1	protein_coding
Adora2b	protein_coding
Gm43973	processed_pseudogene
BC005537	protein_coding
F730035P03Rik	lincRNA
Gm43974	lincRNA
Paxx	protein_coding
Gm14539	processed_pseudogene
Gm13104	processed_pseudogene
Neu3	protein_coding
Gm47096	lincRNA
Gm45908	processed_pseudogene
Pnpla8	protein_coding
Rad51b	protein_coding
Klf10	protein_coding
Tmem120a	protein_coding
Vat1l	protein_coding
Mrpl32	protein_coding
Nmur1	protein_coding
Lamp2	protein_coding
Gm13349	processed_pseudogene
Gm13351	processed_pseudogene
Tmem262	protein_coding
Dnajc1	protein_coding
Prb3-ps	processed_pseudogene
Gm43975	processed_pseudogene
Hibch	protein_coding
Gm4736	unprocessed_pseudogene
Gm13259	processed_pseudogene
Gm43976	processed_pseudogene
Tm7sf2	protein_coding
Gm43978	processed_pseudogene
Gm7393	processed_pseudogene
Gm28674	lincRNA
Wdr27	protein_coding
Prpmp5	protein_coding
Gm28531	unprocessed_pseudogene
Obox3-ps7	unprocessed_pseudogene
Tmem156	protein_coding
Ndufb11	protein_coding
Gm5575	processed_pseudogene
Gm43828	processed_pseudogene
4933408N05Rik	antisense
Nlrp4f	protein_coding
Gm49597	processed_pseudogene
Gm43979	processed_pseudogene
Gm44687	processed_pseudogene
Prb1	protein_coding
Clec3a	protein_coding
Arf1	protein_coding
Nol4	protein_coding
Gm43760	TEC
Gm10829	TEC
Stat3	protein_coding
2310057J18Rik	protein_coding
Rbm10	protein_coding
Ttc29	protein_coding
Actg2	protein_coding
Gm43068	TEC
Oas2	protein_coding
Lgr4	protein_coding
Zswim7	protein_coding
Rpl3l	protein_coding
Gm7986	processed_pseudogene
Pramel4	protein_coding
Gpr135	protein_coding
Wdr12	protein_coding
Ifnb1	protein_coding
Gm16107	processed_pseudogene
Wnt3a	protein_coding
Nup85	protein_coding
Dnajc6	protein_coding
Midn	protein_coding
Gm8100	processed_pseudogene
Gm13802	lincRNA
Gm45571	lincRNA
Gm8110	lincRNA
Gm26795	lincRNA
Gm12741	processed_pseudogene
